Generation;AvgFitness;MaxFitness;MinFitness;StdDevFitness;AvgStamina;MaxStamina;MinStamina;StdDevStamina;AvgSpeed;MaxSpeed;MinSpeed;StdDevSpeed;AvgEatNeed;MaxEatNeed;MinEatNeed;StdDevEatNeed;AvgFatSave;MaxFatSave;MinFatSave;StdDevFatSave
44;153,1167;153,5362;150,3265;0,9686;4,9849;5,1576;4,8502;0,0532;20,0004;20,0871;19,9708;0,0147;4,1504;4,5369;3,9007;0,1309;0,4716;0,7695;0,3928;0,1023
45;153,1173;153,5362;149,7197;0,9340;4,9851;5,1374;4,8219;0,0503;19,9956;20,0000;19,9302;0,0123;4,1277;4,4117;3,9276;0,1042;0,4434;0,8249;0,3039;0,0874
46;153,2813;153,5362;150,6965;0,6993;4,9911;5,0804;4,8666;0,0358;19,9966;20,0000;19,9302;0,0112;4,1193;4,4464;3,9276;0,0900;0,4339;0,6394;0,2792;0,0655
47;153,1004;153,5362;149,3448;0,8388;4,9819;5,0000;4,8005;0,0395;19,9999;20,1966;19,8145;0,0496;4,1174;4,4464;3,8686;0,0930;0,4369;0,7329;0,2366;0,0928
48;153,2356;153,5362;149,7301;0,6840;4,9874;5,0000;4,8194;0,0322;19,9949;20,0159;19,8680;0,0209;4,1304;4,4959;3,9300;0,0991;0,4317;0,6222;0,2700;0,0642
49;153,2827;153,5362;151,0383;0,5359;4,9939;5,1345;4,9064;0,0321;19,9922;20,0000;19,9063;0,0201;4,1185;4,3254;3,9890;0,0627;0,4369;0,6286;0,3184;0,0561
0;4,7889;25,5177;-4,7817;7,1672;2,7845;4,8593;0,8963;1,0962;12,3494;19,7368;5,1815;4,2842;3,8013;5,9847;2,0496;1,1058;0,4987;0,9843;0,0138;0,2835
1;95,0817;127,1236;77,1676;11,3046;3,2378;5,0000;0,5000;1,0869;15,4271;20,0000;5,0000;4,0379;3,2921;5,8190;2,0000;1,1439;0,4657;1,0000;0,0000;0,2654
2;102,1035;127,1236;76,8913;13,8844;3,8667;5,0000;1,5804;0,9184;16,1437;20,0000;7,0136;3,6972;3,2370;5,7857;2,0000;1,0014;0,4315;1,0000;0,0418;0,2267
3;105,0592;133,2014;77,5490;14,4945;4,0166;5,1504;0,9619;1,0501;16,6349;20,1754;7,5162;3,5378;3,0353;4,7541;2,0000;0,7596;0,4162;0,8193;0,0282;0,2020
4;109,4059;133,2014;82,4119;14,7970;4,1020;5,0000;1,2487;0,8300;17,8758;20,0000;8,2114;2,9968;2,7625;5,2855;2,0000;0,7974;0,3893;0,9892;0,0000;0,2488
5;112,4647;138,9756;79,2323;15,4007;4,2377;5,0000;2,3014;0,7649;17,5732;20,0000;5,0000;3,9533;2,5269;4,2639;1,8591;0,5856;0,4134;1,0000;0,0000;0,2484
6;117,4853;151,7437;83,2274;14,2475;4,5343;5,0000;3,3600;0,4948;18,2256;20,0865;5,3052;3,0025;2,5098;4,9923;1,8591;0,6399;0,4177;1,0000;-0,0426;0,2820
7;118,1215;151,7437;90,7106;12,9745;4,5118;5,0000;3,3779;0,5260;18,5338;20,1861;10,2126;2,4396;2,4872;5,7396;2,0000;0,7445;0,4197;1,0000;0,0000;0,3051
8;122,3424;151,7437;100,3958;10,8152;4,6425;5,1237;3,5936;0,3964;18,9950;20,1861;14,4569;1,6171;2,2556;3,1027;1,8609;0,3107;0,3474;1,0000;0,0000;0,2681
9;125,2448;151,7437;101,6576;11,8446;4,7855;5,0000;3,9614;0,2150;18,9580;20,0955;11,7986;1,7937;2,2677;3,1027;2,0000;0,2877;0,4258;1,0000;0,0585;0,3051
10;126,2967;151,7437;100,5894;11,2870;4,7578;5,0000;4,2830;0,2009;19,1218;20,0116;13,3243;1,4789;2,2992;3,3940;2,0000;0,3192;0,4252;1,0000;0,0000;0,3301
11;131,1234;153,4270;113,2987;11,6237;4,7964;5,0000;4,1045;0,2066;19,5096;20,0030;16,7659;0,7742;2,1542;2,7210;2,0000;0,2094;0,3945;1,0000;0,0000;0,2909
12;133,1974;153,4270;116,9199;11,3628;4,8757;5,0000;4,4358;0,1552;19,4585;20,0000;17,1447;0,7110;2,1443;2,7179;2,0000;0,2016;0,3507;1,0000;0,0000;0,2873
13;135,5921;153,4270;121,6344;10,5823;4,8840;5,1475;4,3355;0,1743;19,8019;20,0257;18,8689;0,3453;2,1178;2,5834;2,0000;0,1533;0,2919;0,8403;0,0000;0,2285
14;140,2961;153,4270;117,0758;11,2944;4,8674;5,1263;4,2794;0,2029;19,8928;20,0141;19,0533;0,2335;2,0706;2,2913;2,0000;0,0892;0,3293;1,0000;0,0000;0,2804
15;143,9628;153,4440;123,4804;9,6396;4,9454;5,0000;4,6753;0,0910;19,8969;20,0000;19,0192;0,2168;2,0543;2,2811;2,0000;0,0634;0,3046;0,8521;-0,0260;0,2662
16;146,5521;153,4440;128,7135;8,3136;4,9313;5,0290;4,5365;0,1199;19,9454;20,0000;19,6888;0,0971;2,0219;2,1206;1,9125;0,0324;0,3220;1,0000;0,0000;0,3221
17;147,9268;153,4608;128,8509;7,9460;4,9547;5,0994;4,6166;0,0914;19,9633;20,1485;19,6992;0,0919;2,0327;2,3225;2,0000;0,0556;0,3713;1,0000;0,0000;0,3435
18;146,9384;153,4923;124,5214;8,5876;4,9161;5,0000;4,4923;0,1178;19,9891;20,1653;19,8786;0,0482;2,0291;2,1533;2,0000;0,0384;0,4781;1,0000;-0,1937;0,3397
19;148,7414;153,5156;130,5256;7,3765;4,9313;5,0661;4,3479;0,1562;19,9782;20,1512;19,8514;0,0444;2,0241;2,1052;1,9739;0,0302;0,4134;0,9855;0,0000;0,3075
20;149,7077;153,5156;128,7521;7,1827;4,9768;5,0551;4,6508;0,0648;19,9898;20,1512;19,9400;0,0356;2,0298;2,2036;2,0000;0,0385;0,3555;1,0000;0,0000;0,3041
21;151,4388;153,5156;134,5126;3,7691;4,9698;5,1772;4,4912;0,1015;19,9891;20,1959;19,9136;0,0417;2,0435;2,2261;2,0000;0,0541;0,3098;1,0000;0,0000;0,2983
22;151,3081;153,5156;134,2276;4,3383;4,9663;5,0068;4,2654;0,1203;19,9869;20,1959;19,7945;0,0549;2,0423;2,1668;2,0000;0,0460;0,4214;1,0000;0,0000;0,3307
23;152,2805;153,5309;146,9784;1,7396;4,9854;5,1999;4,8218;0,0531;19,9770;20,0461;19,8571;0,0385;2,0373;2,1345;2,0000;0,0372;0,3528;1,0000;-0,0744;0,3128
24;152,4543;153,5309;148,5136;1,2322;4,9646;5,0000;4,7669;0,0509;19,9835;20,1365;19,8028;0,0547;2,0291;2,1405;1,8632;0,0434;0,4164;1,0000;0,0000;0,3065
25;152,2752;153,5309;145,2627;1,6764;4,9683;5,1217;4,5983;0,0840;19,9871;20,1365;19,8349;0,0419;2,0238;2,1220;1,9049;0,0340;0,3591;1,1211;0,0000;0,3430
26;152,1552;153,5309;140,4518;2,4965;4,9761;5,1217;4,8715;0,0480;19,9918;20,1473;19,7827;0,0598;2,0410;2,2431;2,0000;0,0426;0,2782;1,0000;-0,0637;0,3536
27;152,1601;153,5309;133,1502;3,2774;4,9858;5,1093;4,8806;0,0435;19,9824;20,1118;19,7434;0,0610;2,0427;2,3353;2,0000;0,0643;0,2181;1,0000;0,0000;0,3422
28;152,2563;153,5309;148,1000;1,6934;4,9614;5,0000;4,7406;0,0657;19,9986;20,1148;19,9023;0,0245;2,0447;2,3907;1,9509;0,0736;0,3031;1,0000;0,0000;0,3677
29;152,2660;153,5309;147,4840;1,5322;4,9690;5,1744;4,7126;0,0729;20,0028;20,1683;19,9445;0,0346;2,0341;2,1341;2,0000;0,0346;0,2310;1,0000;0,0000;0,3185
30;151,9311;153,5309;140,0359;2,5252;4,9510;5,0076;4,7030;0,0760;20,0106;20,1995;19,9904;0,0452;2,0255;2,1109;1,9000;0,0375;0,1844;1,0000;0,0000;0,3075
31;151,8614;153,5317;134,2119;3,9625;4,9829;5,1652;4,7173;0,0588;19,9905;20,0000;19,8170;0,0346;2,0202;2,1033;2,0000;0,0268;0,1554;1,0000;0,0000;0,2872
32;151,0612;153,5317;133,7250;5,0263;4,9661;5,0000;4,7173;0,0618;20,0058;20,1995;19,8511;0,0587;2,0120;2,1430;2,0000;0,0261;0,1915;1,0000;-0,0285;0,2894
33;151,9078;153,5317;134,1552;4,2286;4,9771;5,0000;4,7003;0,0567;19,9934;20,1386;19,8511;0,0471;2,0124;2,1051;1,8634;0,0359;0,1650;1,0000;-0,0462;0,2741
34;152,7997;153,5317;148,5764;1,2644;4,9745;5,0099;4,7744;0,0565;19,9702;20,0000;19,7899;0,0537;2,0178;2,1042;2,0000;0,0280;0,1116;1,0000;0,0000;0,2337
35;152,8249;153,5317;148,4873;1,2918;4,9782;5,0000;4,8004;0,0488;19,9774;20,0000;19,7899;0,0448;2,0191;2,1186;2,0000;0,0312;0,0459;0,2404;0,0000;0,0540
36;152,7390;153,5317;145,9975;1,4642;4,9773;5,0000;4,8273;0,0476;19,9670;20,0134;19,7551;0,0643;2,0096;2,1593;1,8551;0,0400;0,0190;0,1110;-0,1353;0,0388
37;152,5903;153,5320;148,0628;1,4548;4,9806;5,1953;4,7968;0,0682;19,9553;20,1531;19,7484;0,0884;2,0194;2,2295;1,9514;0,0442;0,0223;0,1155;-0,1147;0,0420
38;152,6114;153,5331;149,2599;1,4156;4,9696;5,0000;4,7973;0,0617;19,9494;20,0000;19,6543;0,0857;2,0115;2,0961;2,0000;0,0228;0,0259;0,1453;0,0000;0,0287
39;152,2536;153,5344;148,1579;1,4519;4,9598;5,1396;4,7504;0,0689;19,9358;20,0000;19,6543;0,0870;2,0136;2,0993;2,0000;0,0282;0,0225;0,1603;0,0000;0,0293
40;151,8838;153,5344;147,2555;1,8027;4,9533;5,0618;4,7037;0,0701;19,9225;20,0000;19,6421;0,1030;2,0240;2,1629;2,0000;0,0408;0,0233;0,2294;0,0000;0,0389
41;151,7131;153,5351;143,3750;2,2872;4,9442;5,0960;4,5325;0,1035;19,9274;20,0000;19,5716;0,1088;2,0258;2,1929;1,9809;0,0466;0,0148;0,1080;-0,1713;0,0383
42;151,6232;153,5351;144,5353;2,2567;4,9604;5,1533;4,5555;0,0962;19,9337;20,1531;19,5449;0,1180;2,0287;2,2135;1,8873;0,0610;0,0301;0,1468;-0,0664;0,0368
43;151,4443;153,5351;141,8486;2,6479;4,9490;5,1025;4,4403;0,1074;19,9557;20,0000;19,8142;0,0599;2,0459;2,2281;1,9765;0,0555;0,0268;0,1833;0,0000;0,0349
44;150,8658;153,5351;136,6000;4,2668;4,8996;5,0763;4,2450;0,2008;19,9429;20,0000;19,7316;0,0745;2,0362;2,1834;2,0000;0,0436;0,0286;0,1559;0,0000;0,0302
45;151,4508;153,5351;132,2307;3,7666;4,9556;5,0376;4,0604;0,1510;19,9419;20,0000;19,6984;0,0852;2,0583;2,2086;2,0000;0,0603;0,0223;0,1857;-0,0353;0,0328
46;152,1169;153,5351;146,3249;1,8647;4,9839;5,1481;4,8506;0,0581;19,9299;20,0000;19,6188;0,1024;2,0528;2,2856;2,0000;0,0582;0,0303;0,2529;0,0000;0,0472
47;152,1143;153,5351;146,9996;1,7935;4,9826;5,1422;4,8098;0,0518;19,9300;20,0801;19,5629;0,1208;2,0535;2,3186;1,9768;0,0716;0,0113;0,1857;-0,1870;0,0532
48;152,6183;153,5351;148,3582;1,3728;4,9829;5,0000;4,8478;0,0395;19,9401;20,0632;19,5629;0,0946;2,0333;2,1668;1,9953;0,0385;0,0309;0,1857;0,0000;0,0449
49;152,8212;153,5351;149,4781;0,9207;4,9863;5,1477;4,8539;0,0436;19,9394;20,0000;19,6228;0,0832;2,0318;2,1025;1,8882;0,0372;0,0389;0,2665;-0,1668;0,0747
0;9,1043;26,7687;-2,8561;7,1459;2,5256;4,9625;0,5481;1,4213;11,4879;18,8399;5,2405;4,0908;3,9039;5,9313;2,0645;1,1330;0,4988;0,9871;0,0099;0,2910
1;97,5092;118,5359;81,8486;10,4200;3,2210;5,0000;0,4436;1,3562;13,3404;18,8399;5,0000;3,7816;3,7259;6,0000;2,0000;0,9667;0,5209;1,0000;0,0000;0,3057
2;101,5901;134,2988;77,4668;13,5350;3,4120;5,0000;0,5000;1,5327;13,7321;20,0000;4,9186;4,0812;3,8267;6,0000;2,0000;1,0069;0,5142;1,0000;0,0000;0,2699
3;102,4149;134,2988;76,6982;13,6801;3,6025;5,0000;0,5000;1,2667;13,7187;19,7329;5,0000;4,0550;3,6369;6,0000;2,0000;0,9579;0,5652;1,0000;0,0000;0,2288
4;104,5704;134,2988;76,9698;14,5025;3,5757;5,1907;0,5000;1,3878;14,4943;20,0000;5,4571;3,6269;3,9061;6,0000;2,0000;1,1848;0,5979;0,9857;0,1077;0,1992
5;106,5779;135,2178;78,9916;17,3090;3,3958;5,0000;0,5000;1,6114;15,6363;20,0000;9,2776;2,7013;4,0402;6,0000;2,0143;1,0156;0,6218;0,8673;0,1311;0,1521
6;112,8657;148,4840;81,6364;16,3383;3,8795;5,0000;1,0007;1,2245;16,2305;20,0000;9,4363;2,4647;4,1210;6,0000;2,5468;0,8891;0,6185;0,9324;0,1311;0,1468
7;115,5567;148,4840;86,6884;15,3224;3,9006;5,0000;0,9670;1,1916;16,4568;20,0000;10,5329;2,3442;4,0318;6,0000;2,3881;0,9392;0,6241;1,0184;0,0373;0,1988
8;122,3358;148,4840;89,5052;13,8819;4,2955;5,0809;1,1590;0,8334;17,0956;20,0000;13,3358;1,9903;3,7525;5,8426;2,4537;0,7447;0,5673;1,0184;0,0000;0,2700
9;121,8605;153,4015;86,7971;14,1864;4,1622;5,0000;0,5000;1,0824;16,7316;20,0009;11,5744;2,3933;3,7297;5,0028;2,0519;0,6993;0,5368;1,0184;0,0000;0,2705
10;122,9966;153,4015;88,2830;15,1304;3,9336;5,0000;0,5000;1,3803;17,3799;20,0000;10,2997;2,3425;3,7381;5,7184;2,0000;0,8234;0,5318;1,0000;0,0305;0,2751
11;124,6976;153,4015;96,9102;13,2494;4,1628;5,0000;0,5000;1,0966;17,4093;20,0000;12,8045;1,6808;3,9318;5,8109;2,0000;0,7963;0,5095;1,0000;0,0000;0,2690
12;126,7654;153,4015;91,1759;13,7945;4,1414;5,0000;0,5000;1,1792;17,3727;20,0000;12,6743;1,9600;3,8129;5,5231;2,0000;0,6636;0,5210;1,0000;0,0000;0,3164
13;130,1563;153,4015;85,9049;17,1689;4,2505;5,0000;0,5000;1,1736;17,6575;20,0000;12,7222;1,8473;3,8901;6,0000;2,0000;0,6893;0,5922;1,0000;0,0000;0,3278
14;131,0656;153,4015;85,9049;19,0626;4,0331;5,0000;0,5000;1,4776;17,9162;20,0000;12,7241;2,0731;3,9062;5,3034;2,8666;0,6405;0,6065;1,0000;0,0005;0,3610
15;132,4258;153,4015;88,9395;17,3209;4,1456;5,0000;0,5000;1,3803;17,8380;20,0000;12,4594;2,2399;3,7059;4,7823;2,5382;0,5937;0,5907;1,0000;0,0000;0,3696
16;137,2899;153,4243;109,1192;12,5020;4,5713;5,0000;1,6207;0,6872;18,4529;20,0000;13,4299;1,8222;3,7699;5,3890;2,5821;0,6190;0,5415;1,0000;-0,0357;0,3701
17;135,7545;153,4243;117,5666;11,0344;4,5798;5,0000;2,9613;0,5367;18,6086;20,0000;13,4299;1,9298;3,8287;5,8504;2,5638;0,7259;0,5789;1,0000;0,0000;0,3598
18;140,4262;153,4640;122,4477;10,1686;4,6614;5,0000;3,3424;0,4382;18,8606;20,0000;13,3787;1,9024;3,9049;4,7102;2,4641;0,6572;0,4941;1,0000;0,0000;0,3261
19;141,3072;153,4640;112,1779;11,8745;4,6588;5,0000;2,6355;0,5368;18,6034;20,0000;11,0996;2,3273;3,8643;4,7334;2,3392;0,7072;0,4417;1,0000;-0,0368;0,3030
20;144,5321;153,4791;110,0084;11,1991;4,8496;5,0000;3,6535;0,3002;18,6057;20,0000;8,2447;2,6500;3,8778;5,1441;2,0990;0,7832;0,3666;0,7664;0,0000;0,2458
21;144,4381;153,4802;111,4905;12,2052;4,8708;5,0936;3,2601;0,3412;18,5174;20,1654;11,0515;2,5445;3,8149;4,6746;2,2459;0,6956;0,2764;0,8828;0,0000;0,2460
22;143,6926;153,4802;110,5935;13,6412;4,9049;5,0936;3,2610;0,2922;17,9253;20,1654;9,2185;3,4335;3,7544;5,2740;2,0111;0,8136;0,2672;1,0000;-0,0141;0,2575
23;142,4692;153,4802;111,2698;14,3621;4,9504;5,1076;4,5727;0,1137;17,5003;20,1654;7,7996;4,0576;3,5488;5,1582;2,3138;0,7774;0,1621;0,7628;0,0000;0,2045
24;146,8732;153,5196;117,5984;10,0007;4,9489;5,0952;4,6226;0,1100;18,8987;20,1654;9,3939;2,5822;3,5795;5,0103;2,2467;0,7951;0,1617;0,9648;-0,0632;0,2032
25;148,8257;153,5196;110,2119;9,4046;4,9525;5,1712;4,6889;0,0980;19,0504;20,1654;5,0000;2,7661;3,4955;4,8378;2,1904;0,7557;0,1719;0,8316;-0,0632;0,2108
26;149,9768;153,5196;110,2119;9,5148;4,9689;5,0731;4,6368;0,0799;19,1386;20,0000;5,0000;3,1418;3,2902;4,6173;2,0000;0,7273;0,2457;0,8432;0,0000;0,2422
27;149,6705;153,5196;108,7467;10,3745;4,9665;5,0731;4,6277;0,0932;18,9828;20,0000;5,0000;3,3667;3,2392;4,4448;2,0000;0,6722;0,2274;0,7506;0,0000;0,2206
28;150,3545;153,5196;125,5357;6,2183;4,9831;5,0844;4,5706;0,0780;19,4173;20,0180;12,8941;1,4629;3,3957;4,4552;2,1607;0,6261;0,2465;0,6676;0,0000;0,1832
29;151,1164;153,5196;133,8731;4,9714;4,9951;5,0844;4,8105;0,0373;19,5449;20,1363;15,5571;1,0722;3,3301;4,5869;2,0000;0,6257;0,2209;0,6329;0,0000;0,1841
30;149,6099;153,5201;127,4252;7,7507;4,9976;5,0731;4,9637;0,0149;19,1415;20,1363;13,5064;1,7937;3,2919;4,7265;2,2356;0,6272;0,2068;0,6712;0,0000;0,1605
31;150,2019;153,5201;125,2039;7,4726;4,9967;5,0731;4,8607;0,0252;19,2633;20,1746;12,6887;1,8100;3,2114;4,6225;2,0000;0,6691;0,2204;0,7456;0,0000;0,1808
32;149,1409;153,5219;119,9791;9,4496;4,9920;5,0731;4,8607;0,0354;18,9477;20,0000;10,5014;2,5376;3,1676;4,6417;2,0000;0,6623;0,2305;0,9814;0,0000;0,1840
33;150,3921;153,5231;122,8159;6,7738;5,0022;5,1753;4,8222;0,0500;19,3291;20,0000;11,7621;1,6736;3,1217;4,2058;2,2655;0,4930;0,2008;0,4831;-0,0808;0,1345
34;150,4830;153,5241;124,6225;5,9585;4,9719;5,1593;4,7676;0,0735;19,4740;20,0000;13,4024;1,2661;3,0839;4,8489;2,0264;0,5782;0,2274;0,5929;0,0000;0,1333
35;150,1993;153,5357;122,2685;7,4859;4,9757;5,1026;4,7151;0,0703;19,3308;20,0538;11,5275;1,8171;2,9905;3,7188;2,0000;0,4619;0,2446;0,5896;0,0000;0,0933
36;151,7511;153,5357;135,1466;4,1158;4,9801;5,1026;4,6782;0,0612;19,7301;20,1318;15,9205;0,8573;3,1546;4,2212;2,0000;0,4670;0,2478;0,4167;0,0633;0,0696
37;151,6621;153,5357;133,5063;3,7692;4,9821;5,1026;4,7323;0,0634;19,7144;20,0335;15,4352;0,7924;3,1273;3,6830;2,0000;0,3763;0,2471;0,4178;0,0463;0,0789
38;152,2453;153,5357;143,4715;2,1014;4,9716;5,1026;4,6973;0,0771;19,8809;20,0000;19,1784;0,2127;3,1747;3,8905;2,0000;0,3529;0,2679;0,5242;0,0471;0,0916
39;152,5933;153,5357;141,9484;2,0253;4,9832;5,0518;4,5961;0,0661;19,8995;20,1686;19,1623;0,2286;3,1526;3,9479;2,0000;0,4709;0,2603;0,4822;0,0993;0,0793
40;152,7800;153,5357;147,6828;1,4191;4,9957;5,0795;4,8473;0,0303;19,8925;20,0000;19,1360;0,2255;3,0246;3,9400;2,0000;0,5432;0,2706;0,4639;0,1270;0,0639
41;153,0416;153,5357;150,8332;0,7582;4,9966;5,0795;4,9340;0,0275;19,9514;20,1409;19,5105;0,1263;2,9894;3,8227;2,0000;0,4993;0,2741;0,4405;0,1227;0,0588
42;153,1692;153,5357;151,1187;0,6048;4,9940;5,0795;4,9225;0,0219;19,9731;20,1658;19,7601;0,0749;2,9744;4,1707;2,0000;0,5338;0,2665;0,4342;0,1642;0,0597
43;153,2154;153,5357;151,2074;0,4678;4,9991;5,1958;4,8912;0,0360;19,9715;20,0995;19,7573;0,0642;3,1720;4,6481;2,0546;0,5335;0,2432;0,5487;0,1528;0,0647
44;153,0737;153,5357;149,6838;0,8675;4,9845;5,0000;4,8396;0,0389;19,9814;20,1415;19,8285;0,0502;3,0947;4,7866;2,0450;0,6448;0,2303;0,4704;0,1520;0,0551
45;153,0299;153,5357;150,0901;0,8788;4,9860;5,0474;4,8500;0,0388;19,9736;20,1377;19,7553;0,0558;3,1309;4,5934;2,2492;0,6234;0,2332;0,5822;0,0130;0,0976
46;152,9770;153,5357;149,9683;0,9118;4,9822;5,0218;4,8426;0,0420;19,9735;20,0000;19,8851;0,0363;3,0930;4,7189;2,0000;0,6482;0,2515;0,5682;0,0000;0,1071
47;153,4074;153,5357;152,4527;0,2453;4,9993;5,0833;4,9501;0,0165;19,9938;20,1678;19,8997;0,0356;3,1233;4,4345;2,0000;0,6347;0,2750;0,5462;0,0130;0,1150
48;153,3160;153,5362;149,5550;0,6848;4,9920;5,0000;4,8113;0,0310;19,9923;20,0000;19,8395;0,0287;3,2030;4,4085;2,0000;0,5369;0,2753;0,6572;0,0000;0,1582
49;153,0903;153,5362;148,0064;1,2197;4,9877;5,1177;4,7335;0,0650;19,9928;20,1544;19,8087;0,0468;3,1609;4,0019;2,0000;0,4522;0,2296;0,6565;0,0000;0,1778
0;6,1840;26,4324;-5,0026;8,7602;2,8089;4,9183;0,6589;1,3087;12,7604;19,8518;5,2513;4,4229;3,6416;5,9623;2,0369;1,2204;0,4631;0,9268;0,0204;0,2830
1;96,3375;122,3839;76,7188;11,9710;3,6101;5,0000;1,3069;1,1129;14,6374;20,0000;5,0000;4,2870;3,9206;5,8713;2,0000;1,0724;0,4667;0,9145;0,0000;0,2765
2;100,8160;126,9027;79,0782;12,7255;3,7066;5,0000;0,5000;1,1312;15,5171;20,0000;5,0000;4,0226;3,5500;5,7495;2,0000;1,1130;0,5059;1,1141;0,0000;0,2916
3;99,4970;127,1236;76,1571;15,0910;3,6734;5,0000;0,5000;1,2915;14,6979;20,0000;6,1299;3,6683;3,8354;5,8124;2,0000;1,0350;0,5504;1,0046;0,0000;0,2744
4;103,6800;127,1236;80,6201;15,0435;3,7394;5,0000;0,5000;1,3621;16,8919;20,0000;11,8981;2,5857;3,8608;6,0000;2,0611;1,0929;0,5356;1,0000;0,0000;0,2631
5;109,4914;130,0222;80,3426;14,4809;4,2049;5,0000;0,5000;1,1004;17,5602;20,0000;11,5433;2,5879;3,6556;6,0000;2,0000;1,1441;0,4993;0,8298;0,0000;0,2338
6;111,8981;130,0222;80,7022;12,7770;4,2544;5,0000;0,6454;0,9341;18,5866;20,0000;11,3922;2,0127;3,8076;6,0000;2,0000;1,2684;0,4411;0,9955;-0,0391;0,2630
7;113,3714;130,0222;90,3807;12,8612;4,3722;5,0937;3,0082;0,7206;18,6262;20,0000;11,2347;2,1650;3,8947;5,9947;1,8609;1,1471;0,4178;0,8554;0,0000;0,2566
8;120,1661;130,7189;92,0173;9,9181;4,7095;5,0000;2,9848;0,4756;19,2600;20,0000;14,9070;1,1945;3,9585;5,8855;2,0000;1,1754;0,4224;1,0000;0,0000;0,3184
9;120,9886;145,1714;106,5134;9,3955;4,6982;5,0737;3,9709;0,3339;19,4178;20,0000;15,4225;0,9856;3,7384;6,0000;2,0000;1,1929;0,4067;1,0000;0,0000;0,3095
10;121,6875;145,1714;106,9341;8,5067;4,7000;5,0000;3,6640;0,3190;19,5365;20,1771;14,9966;0,9045;3,3224;6,0000;2,0000;1,3968;0,3261;1,0000;0,0000;0,2855
11;124,0911;145,1714;102,8641;8,4657;4,7328;5,0000;3,3114;0,3604;19,6653;20,0000;17,7941;0,5359;2,9204;6,0000;2,0000;1,1034;0,3341;1,0000;0,0000;0,2607
12;126,1840;145,1714;109,3847;7,4359;4,7794;5,0000;3,8410;0,3183;19,7741;20,0000;18,0535;0,4211;2,7451;5,6385;1,9408;0,9917;0,3715;0,9935;0,0000;0,2678
13;128,5896;146,3261;108,7399;8,1944;4,7925;5,0000;3,9302;0,2857;19,7896;20,0000;18,8955;0,2816;2,5598;4,8152;1,8785;0,6143;0,2938;0,9587;0,0000;0,2494
14;130,8840;149,2434;113,1114;10,2871;4,8643;5,1152;4,1334;0,2378;19,8145;20,0004;19,1106;0,2670;2,8338;4,8152;2,0000;0,8280;0,3333;0,8673;0,0000;0,2613
15;132,5100;149,2434;113,5193;9,3482;4,9148;5,0000;4,0541;0,1960;19,8867;20,0000;19,3152;0,1515;2,7335;5,3703;1,8462;0,7014;0,4710;1,0000;0,0000;0,2662
16;135,1385;149,2434;116,2969;9,8801;4,9444;5,1486;4,6101;0,1012;19,8517;20,0000;19,0494;0,2237;2,6700;4,2563;2,0000;0,5948;0,4870;1,0000;0,0000;0,2721
17;133,8324;149,2434;112,4279;11,3838;4,9004;5,0000;4,3368;0,1505;19,7622;20,0000;18,6818;0,3011;2,9136;5,1329;2,0000;0,7682;0,5169;1,0000;0,0000;0,2401
18;133,8418;149,2434;120,9176;10,9054;4,9233;5,0000;4,6438;0,1053;19,8312;20,0000;18,6818;0,2404;2,9889;5,0053;2,0000;0,8920;0,5415;1,0000;0,0000;0,3043
19;135,7027;149,4342;118,9208;10,9247;4,9399;5,1930;4,5844;0,1180;19,8307;20,0000;18,6316;0,2406;2,7753;4,3483;1,9244;0,8026;0,6025;1,0000;0,1370;0,2465
20;135,7129;149,5750;117,6007;10,6260;4,9346;5,0000;4,5505;0,1289;19,8377;20,0000;19,2921;0,1817;2,6045;4,7749;2,0000;0,6276;0,6217;1,0000;0,2773;0,2220
21;137,8109;149,7949;116,4465;10,6388;4,9331;5,0000;4,4365;0,1365;19,8784;20,0000;19,4384;0,1555;2,7586;4,8657;1,8793;0,8198;0,6137;1,1149;0,2605;0,2567
22;138,9155;149,7949;114,1872;9,9871;4,9632;5,1973;4,3343;0,1217;19,9380;20,0869;19,6358;0,0885;2,6642;4,9587;1,8793;0,8225;0,6009;1,0000;0,2082;0,2135
23;142,6308;149,7949;123,6128;8,1994;4,9461;5,1973;4,1651;0,1433;19,9402;20,0000;19,5575;0,0998;2,6917;5,4733;1,8793;0,8604;0,5702;1,0000;0,0751;0,2362
24;145,2630;149,8163;125,7766;6,2934;4,9641;5,0000;4,7108;0,0708;19,9522;20,0222;19,5439;0,1007;2,4720;4,4241;1,8793;0,6018;0,5533;0,9269;0,1209;0,2062
25;144,1681;149,8163;126,5875;6,3413;4,9449;5,0000;4,6865;0,1021;19,9431;20,0000;19,5402;0,1173;2,7457;4,4678;1,8793;0,7518;0,4694;1,0000;0,1209;0,2247
26;145,0380;149,8163;125,6338;5,3467;4,9644;5,0565;4,6894;0,0867;19,9477;20,0000;19,4262;0,1199;2,8303;5,4655;1,8793;0,8414;0,5216;1,0000;0,0000;0,1975
27;144,9922;149,8163;126,8204;4,9733;4,9587;5,1746;4,5481;0,1054;19,9646;20,0000;19,6460;0,0689;2,8559;5,5883;1,8793;0,8705;0,5415;1,0000;0,1421;0,2037
28;144,7576;149,8766;125,0794;5,5103;4,9700;5,1746;4,6808;0,0823;19,9809;20,1297;19,8195;0,0529;3,1798;5,8448;1,8793;1,0859;0,5101;1,0000;0,1421;0,2356
