era;generation;difficultyMode;temp;wet;windStrength;eatPredator;eatHerbivore;agentIndex;score;hp;stamina;speed;tempResist;wetResist;fatSave;eatNeed;speedN;staminaN;hpLoseN;eatN;abilitiesBonus;hpPenalty;eatPenalty
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;153,2938;95,34608;19,97165;5;10,87774;48,40753;0,2151956;3,671946;1;0,9985825;0,04653923;0;54,4436;1,149834;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;153,2443;94,48039;19,96812;5;10,02297;49,25485;0,2104571;3,891705;1;0,9984062;0,05519608;0;54,42439;1,180087;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;152,9353;97,58437;19,98519;4,976649;16,33185;46,81415;0,2033385;3,83094;0,9953297;0,9992597;0,02415634;0;54,01051;1,07516;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;148,272;97,70382;20;4,747007;16,30997;47,34924;0,2050854;3,928389;0,9494015;1;0,02296181;0;49,34335;1,071314;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;153,4889;97,26268;20;4,998915;16,04128;49,79918;0,2062855;3,682688;0,9997829;1;0,0273732;0;54,57445;1,085586;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;153,5143;97,31744;20;4,999999;15,39248;46,72728;0,2761552;3,533969;0,9999998;1;0,02682556;0;54,59813;1,083804;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;152,2262;96,72675;19,99004;4,943709;14,25994;49,79029;0,2117646;3,739233;0,9887418;0,9995021;0,03273254;0;53,32939;1,103181;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;152,4218;95,74394;19,9503;4,964336;11,8944;49,42405;0,229219;3,798022;0,9928673;0,9975152;0,04256058;0;53,55798;1,136191;0
0;39;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;152,9087;94,48181;19,9063;4,999992;16,9117;40,36569;0,2488364;4,668287;0,9999985;0,9953148;0,05518188;0;54,08876;1,180037;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,5313;97,84361;20;5;16,7653;47,51502;0,235856;4,150379;1;1;0,02156387;0;54,59815;1,06683;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;152,0626;97,34635;19,73039;4,999985;16,28322;45,96829;0,160082;3,028458;0,999997;0,9865193;0,02653648;0;53,14545;1,082864;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;152,9919;97,53099;19,90257;5;16,46385;46,48225;0,2303316;3,489908;1;0,9951288;0,02469009;0;54,06881;1,076882;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;145,8327;83,7375;19,86616;4,683261;16,39769;61,41284;0,1878886;3,606973;0,9366523;0,9933079;0,162625;0;47,46158;1,628851;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;152,478;91,20567;19,84899;5;17,42168;37,60594;0,1772265;3,651114;1;0,9924495;0,08794327;0;53,77986;1,301907;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,3986;97,03523;19,98049;4,999997;16,96363;44,58498;0,2304112;2,857198;0,9999993;0,9990243;0,02964767;0;54,49164;1,093018;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;152,5486;91,10096;19,8629;4,999993;16,35695;37,62487;0,2457009;4,678072;0,9999986;0,9931449;0,08899041;0;53,85455;1,306003;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;153,4707;97,47758;19,99106;5;16,58401;46,1833;0,2208242;3,681749;1;0,999553;0,02522423;0;54,54936;1,078609;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;153,448;97,38714;19,98743;5;16,17794;46,20152;0,1509142;3,667299;1;0,9993715;0,02612862;0;54,52957;1,08154;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;152,8917;97,50371;19,98933;4,973712;16,51796;46,33314;0,1833781;3,599579;0,9947425;0,9994665;0,02496292;0;53,96945;1,077764;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;153,4382;97,58003;19,98449;5;16,43671;46,69757;0,2020397;3,685983;1;0,9992245;0,02419968;0;54,51353;1,075299;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;153,4336;96,94748;19,98747;4,999989;14,64022;46,20595;0,3013199;3,586699;0,9999977;0,9993736;0,03052521;0;54,52954;1,0959;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;153,5052;97,76219;19,99577;4,999979;16,60011;47,30928;0,2399436;3,490744;0,9999958;0,9997885;0,02237808;0;54,57459;1,069439;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;153,4928;97,51075;19,99491;5;16,46793;46,40218;0,1861688;3,649985;1;0,9997452;0,0248925;0;54,57034;1,077537;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;153,5116;97,23295;20;5;15,2299;46,58086;0,2021549;3,498784;0,9999999;1;0,02767052;0;54,59814;1,086554;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;153,2314;94,69559;19,96437;5;10,26389;49,18677;0,2102395;4,154099;1;0,9982184;0,05304405;0;54,40394;1,172493;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;153,2459;94,56034;19,96789;5;9,762445;47,73268;0,2110752;3,972932;1;0,9983947;0,05439659;0;54,42314;1,17726;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;153,3926;97,0454;19,97931;5;15,97663;45,24884;0,2429835;3,490242;1;0,9989657;0,02954597;0;54,48533;1,092685;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;147,1707;96,38741;19,98379;4,696864;16,65767;52,42426;0,1965828;3,911397;0,9393728;0,9991893;0,03612587;0;48,28516;1,114468;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;153,2121;97,899;19,96309;4,994486;17,28053;48,2401;0,2156172;3,677511;0,9988972;0,9981545;0,02100998;0;54,27716;1,065059;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;153,4666;97,34669;19,99108;5;19,37668;48,34082;0,01689288;3,67524;1;0,9995539;0,02653305;0;54,54946;1,082853;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;153,0929;97,58894;19,92089;5;17,15874;46,14317;0,2104539;3,909882;1;0,9960445;0,02411064;0;54,16793;1,075012;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;153,0727;97,74315;19,91625;5;18,20317;48,00134;0,2101471;3,674177;1;0,9958124;0,02256851;0;54,14279;1,07005;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;153,5172;97,40613;20,1099;5;15,0891;47,49688;0,1096876;3,982852;1;1;0,02593872;0;54,59815;1,080924;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;153,0946;94,27919;19,9419;5;9,487532;47,58109;0,2143807;4,297927;1;0,9970949;0,0572081;0;54,28184;1,187232;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;153,4474;95,31821;20;5;17,7518;41,48951;0,2261905;4,107066;1;1;0,04681793;0;54,59815;1,150796;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;153,5064;97,07275;20;5;18,26847;45,22888;0,2195782;4,081893;1;1;0,02927246;0;54,59815;1,091789;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;153,5156;97,35742;20;5;14,95884;47,45726;0,07952845;3,677523;1;1;0,02642578;0;54,59815;1,082505;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;153,2483;97,57948;19,94959;5;15,72182;47,46152;0,1000782;3,677597;1;0,9974797;0,02420525;0;54,32363;1,075317;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;153,5108;97,22243;20;4,999978;14,63348;47,32057;0,2250648;3,577016;0,9999956;1;0,02777573;0;54,59767;1,086897;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;153,5116;97,2327;20;5;14,80654;47,11555;0,2281504;3,694862;1;1;0,02767303;0;54,59815;1,086563;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;153,4619;95,75172;20;4,999985;17,08587;41,98439;0,2214822;3,403661;0,999997;1;0,04248283;0;54,59781;1,135926;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;152,4602;96,90263;20;4,951891;18,3573;44,80862;0,2377329;3,355833;0,9903783;1;0,03097374;0;53,55754;1,097375;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;152,3328;94,61222;19,95859;4,95994;10,32554;49,66848;0,230745;4,147594;0,991988;0,9979295;0,05387779;0;53,50821;1,175429;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;152,1666;97,4394;19,93298;4,954082;16,75171;49,76509;0,2261193;4,168107;0,9908163;0,9966491;0,025606;0;53,24643;1,079846;0
0;40;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5313;97,84361;20;5;16,7653;47,51502;0,235856;4,150379;1;1;0,02156387;0;54,59815;1,06683;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;153,4928;97,51075;19,99491;5;16,46793;46,40218;0,1861688;3,649985;1;0,9997452;0,0248925;0;54,57034;1,077537;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;153,4619;95,75172;20;4,999985;17,08587;41,98439;0,2214822;3,403661;0,999997;1;0,04248283;0;54,59781;1,135926;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;153,4319;94,88516;20;4,999982;16,41327;40,97803;0,2119113;3,50432;0,9999964;1;0,05114838;0;54,59776;1,165844;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;153,5213;97,54148;20;4,999984;17,0246;49,61271;0,07278687;3,297192;0,9999968;1;0,02458519;0;54,5978;1,076544;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,5096;97,17139;20;5;14,73534;46,95306;0,2298934;3,858837;1;1;0,02828606;0;54,59815;1,088563;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;153,2323;97,69569;19,94596;5;17,94196;47,17816;0,2124878;3,754759;1;0,9972981;0,02304314;0;54,3039;1,071575;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;152,7875;97,54741;20;4,966148;17,32183;46,06831;0,2439766;4,774705;0,9932297;1;0,02452591;0;53,86383;1,076352;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;152,9722;97,09138;20;4,975394;16,30732;45,14396;0,2409398;4,617978;0,9950787;1;0,02908623;0;54,06341;1,091179;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;151,7817;97,49059;19,88899;4,946864;18,3755;46,75918;0,2486422;3,550921;0,9893727;0,9944495;0,02509407;0;52,85987;1,078188;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;152,3;96,95947;19,93287;4,961098;18,31208;44,93412;0,2403081;3,762561;0,9922196;0,9966434;0,03040535;0;53,39547;1,095506;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;153,4147;97,25041;19,98214;5;16,05379;45,83387;0,19902;3,699385;1;0,9991068;0,02749588;0;54,5007;1,085985;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;153,4423;97,38286;19,9864;5;16,04327;46,30759;0,2407279;3,702495;1;0,99932;0,02617142;0;54,52395;1,081679;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;153,5076;97,11016;20,0448;5;17,14297;44,6852;0,2283032;3,079581;1;1;0,02889839;0;54,59815;1,090564;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;153,0226;96,94922;19,91176;4,999999;17,14465;44,27373;0,2336856;2,740733;0,9999998;0,9955879;0,03050781;0;54,11848;1,095842;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;152,5486;91,10096;19,8629;4,999993;16,35695;37,62487;0,2457009;4,678072;0,9999986;0,9931449;0,08899041;0;53,85455;1,306003;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;152,1666;97,4394;19,93298;4,954082;16,75171;49,76509;0,2261193;4,168107;0,9908163;0,9966491;0,025606;0;53,24643;1,079846;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;153,5095;97,1804;20;4,999982;17,11371;50,79292;0,2258536;4,307743;0,9999965;1;0,02819595;0;54,59776;1,088268;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;153,4724;96,05511;20;4,999992;16,96321;42,5216;0,2171891;4,165866;0,9999985;1;0,03944885;0;54,59798;1,125634;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;153,4931;97,40506;19,9956;5;17,05396;45,59566;0,2310147;2,687401;1;0,9997798;0,0259494;0;54,57411;1,080959;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;153,3841;96,9827;19,97814;4,999998;17,04435;44,40759;0,209971;4,07091;0,9999995;0,9989068;0,03017296;0;54,47886;1,094742;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;145,7974;97,69607;20,09599;4,618387;17,71399;48,72691;0,1919492;3,583243;0,9236774;1;0,02303932;0;46,86893;1,071563;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;151,9545;97,48318;19,92034;4,947196;17,25715;49,88093;0,2148636;3,620258;0,9894392;0,9960168;0,02516823;0;53,03288;1,078428;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;153,4725;97,14313;19,99346;4,999979;16,93745;44,88962;0,2447744;4,677869;0,9999957;0,999673;0,02856873;0;54,56199;1,089486;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;153,5248;97,64356;20;4,999998;16,17223;47,2286;0,2460657;4,045867;0,9999995;1;0,02356438;0;54,5981;1,073252;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;152,8761;97,84512;19,99717;4,970523;16,71058;47,57855;0,2355021;3,843241;0,9941046;0,9998587;0,02154884;0;53,94292;1,066782;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;153,1715;97,7448;19,9907;4,985943;16,83067;47,01222;0,2209028;4,615837;0,9971886;0,999535;0,02255196;0;54,24154;1,069997;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;153,3157;94,57024;19,98064;5;16,50336;40,56976;0,2291986;3,800646;1;0,9990322;0,05429756;0;54,49258;1,17691;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;153,3816;93,46591;20;5;17,15858;39,29355;0,2214615;3,571275;1;1;0,06534088;0;54,59815;1,216555;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;152,9674;93,47728;19,92377;5;8,966501;46,36795;0,2110278;3,864332;1;0,9961888;0,0652272;0;54,18356;1,21614;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;153,1572;96,33318;19,94036;5;13,54454;45,51273;0,2121318;3,869842;1;0,9970179;0,03666824;0;54,27348;1,116283;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;153,5162;97,37836;20;4,999994;16,2806;46,08174;0,1495063;2,719123;0,9999989;1;0,02621643;0;54,59802;1,081825;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;152,2969;97,43481;19,77379;4,999997;16,28055;46,28434;0,1575469;3,844875;0,9999994;0,9886896;0,02565186;0;53,37689;1,079994;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;153,0922;97,6853;19,92019;5;16,38203;47,1906;0,2287898;3,523552;1;0,9960092;0,02314697;0;54,16411;1,071909;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;153,4093;97,06867;19,98224;5;14,39886;46,99937;0,2253785;3,603084;1;0,9991118;0,02931328;0;54,50126;1,091922;0
0;41;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5313;97,84361;20;5;16,7653;47,51502;0,235856;4,150379;1;1;0,02156387;0;54,59815;1,06683;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;153,5309;97,83202;20;5;16,82678;48,28512;0,2068609;4,447575;1;1;0,02167976;0;54,59815;1,067201;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;6;153,5302;97,80902;20;5;16,7653;47,35558;0,235856;4,150379;1;1;0,02190979;0;54,59815;1,067938;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;7;153,5337;97,92008;20;4,999998;17,05509;47,58652;0,2465421;4,004703;0,9999996;1;0,02079918;0;54,59811;1,064385;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;8;153,5265;97,69646;20;4,999997;16,08306;47,57156;0,2428966;4,128083;0,9999993;1;0,02303543;0;54,59807;1,07155;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;9;153,1242;92,79246;19,95732;5;16,27706;38,87768;0,2318127;3,875025;1;0,997866;0,07207543;0;54,36561;1,241383;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;10;152,7821;90,6427;19,90948;5;6,663393;47,15619;0,2115421;3,79048;1;0,9954739;0,093573;0;54,10614;1,324081;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;11;153,4221;94,59441;20;5;10,11597;46,57047;0,2808216;2,989658;1;1;0,05405586;0;54,59815;1,176057;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;12;153,3268;95,06406;19,97952;5;10,74754;46,49827;0,2356918;3,945971;1;0,9989759;0,04935944;0;54,48643;1,159604;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;13;152,8051;97,33847;19,97223;4,974222;16,13004;46,07045;0,238957;3,438222;0,9948444;0,9986116;0,0266153;0;53,88823;1,08312;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;14;153,1881;97,34029;20;4,984982;17,88381;45,77882;0,2477243;4,92274;0,9969964;1;0,02659714;0;54,27115;1,083061;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;15;153,1901;97,64327;19,93849;5;17,28189;49,2992;0,2222194;3,594059;1;0,9969247;0,02356728;0;54,26336;1,073261;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;16;152,1794;93,61663;19,94777;4,957139;17,26702;39,44025;0,2133129;3,587732;0,9914277;0,9973887;0,06383369;0;53,3905;1,211066;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;17;151,9768;97,42019;19,94796;4,941442;16,82607;45,80096;0,2263585;3,66924;0,9882883;0,997398;0,02579811;0;53,05731;1,080468;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;18;152,9029;97,54996;19,99649;4,972373;17,19612;49,69635;0,2255656;4,026481;0,9944746;0,9998245;0,02450043;0;53,97918;1,07627;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;19;152,9597;97,71124;20;4,973885;16,86114;48,83964;0,2436298;4,6055;0,994777;1;0,02288757;0;54,03078;1,071075;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;20;153,5314;97,90971;20;4,999907;17,27018;47,48463;0,2394467;4,730204;0,9999815;1;0,02090294;0;54,59613;1,064717;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;21;153,1409;95,93614;19,93983;4,999999;17,1429;42,25963;0,2359678;3,437202;0,9999998;0,9969913;0,04063858;0;54,27058;1,129659;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;22;153,4789;96,24648;20;4,999999;17,15343;42,79147;0,2355137;2,762298;0,9999998;1;0,03753525;0;54,59813;1,119191;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;23;153,4663;97,46677;19,99031;5;17,13684;45,74072;0,2271896;3,638559;1;0,9995157;0,02533226;0;54,5453;1,078959;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;24;153,5049;97,02927;20;4,999996;16,93746;44,58375;0,2408075;3,471903;0,9999992;1;0,02970734;0;54,59806;1,093214;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;25;152,9783;97,31729;19,90133;5;16,16222;45,96935;0,2353153;3,0312;1;0,9950663;0,02682709;0;54,06207;1,083809;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;26;152,6698;97,47031;19,92176;4,980358;16,16689;46,5208;0,127583;5,283802;0,9960716;0,9960878;0,02529686;0;53,74867;1,078845;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;27;153,4592;97,36808;20;4,997398;16,96712;50,14939;0,1041028;3,154565;0,9994796;1;0,0263192;0;54,54135;1,082158;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;28;153,5204;97,50312;20;5;17,0353;49,75307;0,1991271;2,588737;1;1;0,0249688;0;54,59815;1,077783;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;29;153,23;96,82499;19,95075;5;17,09943;43,9996;0,235672;3,018386;1;0,9975376;0,03175011;0;54,32993;1,099934;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;30;153,0135;96,17867;19,91481;4,999999;16,87295;42,77388;0,2358619;4,713354;0,9999997;0,9957407;0,03821335;0;54,13499;1,12147;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;31;152,782;97,02534;19,97371;4,973258;17,63934;44,68425;0,2355332;2,245623;0,9946516;0,9986852;0,02974655;0;53,87539;1,093343;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;32;152,3522;96,99198;19,98995;4,949221;17,87815;44,73813;0,2339625;3,496058;0,9898441;0,9994977;0,03008018;0;53,44664;1,094437;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;33;153,4319;94,88516;20;4,999982;16,41327;40,97803;0,2119113;3,50432;0,9999964;1;0,05114838;0;54,59776;1,165844;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;34;153,4714;96,02755;20;4,999992;16,83322;42,5216;0,1283077;4,165866;0,9999985;1;0,0397245;0;54,59798;1,126565;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;35;152,4554;97,83891;19,80099;5;17,13678;47,14216;0,2183713;4,336749;1;0,9900497;0,02161095;0;53,52234;1,066981;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;36;153,3569;97,91215;19,96764;4,999992;17,09962;47,50621;0,2160214;4,359097;0,9999984;0,9983819;0,02087853;0;54,42157;1,064639;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;37;152,929;84,07208;19,98966;4,999994;16,37808;34,3857;0,2469229;4,349911;0,9999989;0,9994828;0,1592792;0;54,54158;1,612583;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;38;153,5281;97,74706;20;4,999993;16,20198;48,0115;0,2430954;4,012437;0,9999986;1;0,02252937;0;54,59799;1,069925;0
0;42;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;39;153,4142;97,21449;19,98225;5;16,04255;45,72432;0,189026;3,699875;1;0,9991123;0,02785515;0;54,50131;1,087156;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;0;153,5337;97,92008;20;4,999998;17,05509;47,58652;0,2465421;4,004703;0,9999996;1;0,02079918;0;54,59811;1,064385;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;1;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;2;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;3;153,5322;97,88438;20;4,99998;16,82165;47,65064;0,2462612;4,540287;0,999996;1;0,02115616;0;54,59771;1,065526;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;4;153,5314;97,90971;20;4,999907;17,27018;47,48463;0,2394467;4,730204;0,9999815;1;0,02090294;0;54,59613;1,064717;0
0;43;easyMode;17,19027;47,84244;1,793872;6,454951;4,886666;5;152,2374;97,37611;19,97873;4,946063;16,59146;45,82623;0,1792898;3,666281;0,9892126;0,9989365;0,02623894;0;53,3193;1,081898;0
